"title_description","base_salary"
"FIREFIGHTER","109352.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","61783.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","61783.00"
"FIREFIGHTER","56287.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","61783.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","60784.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","61783.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","56287.00"
"FIREFIGHTER","64327.00"
"FIREFIGHTER","56287.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"FIREFIGHTER","70761.00"
"FIREFIGHTER","56287.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"FIREFIGHTER","56287.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","60784.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","60784.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","60784.00"
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST","75971.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST","75971.00"
"FIREFIGHTER","56287.00"
"FIREFIGHTER","56287.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","60784.00"
"FIREFIGHTER","56287.00"
"FIREFIGHTER","70761.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","61783.00"
"FIREFIGHTER","70761.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","60784.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","59363.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","61783.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","61783.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","61783.00"
"FIREFIGHTER","56287.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","61783.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","61783.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","61783.00"
"FIREFIGHTER","109352.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","61783.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"FIREFIGHTER","56287.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","59363.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","61783.00"
"FIREFIGHTER","56287.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","60784.00"
"FIREFIGHTER","56287.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","60784.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"FIREFIGHTER","64327.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","60784.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","61783.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","61783.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","61783.00"
"FIREFIGHTER","56287.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","61783.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","60784.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","61783.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","61783.00"
"FIREFIGHTER","56287.00"
"ASSOCIATE FIRE PROTECTION INSPECTOR","66889.00"
"FIRE PROTECTION INSPECTOR","59880.00"
"FIREFIGHTER","64327.00"
"FIREFIGHTER","109352.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"SUPERVISOR OF MECHANICS","140840.00"
"FIRE ALARM DISPATCHER","60358.00"
"FIRE ALARM DISPATCHER","60358.00"
"ASSOCIATE FIRE PROTECTION INSPECTOR","66889.00"
"FIRE ALARM DISPATCHER","48449.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","49047.00"
"EMERGENCY MEDICAL SPECIALIST TRAINEE","36330.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","68672.00"
"FIRE ALARM DISPATCHER","76775.00"
"FIRE ALARM DISPATCHER","76775.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","53479.00"
"FIREFIGHTER","70761.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","61376.00"
"LIEUTENANT","111513.00"
"LIEUTENANT","111513.00"
"PROJECT MANAGER","76279.00"
"FIREFIGHTER","64327.00"
"FIREFIGHTER","64327.00"
"FIREFIGHTER","59060.00"
"COMPUTER SYSTEMS MANAGER","134824.00"
"FIRE PROTECTION INSPECTOR","59880.00"
"FIREFIGHTER","64327.00"
"FIREFIGHTER","59060.00"
"FIREFIGHTER","59060.00"
"FIREFIGHTER","70761.00"
"FIREFIGHTER","59060.00"
"FIREFIGHTER","56287.00"
"FIREFIGHTER","59060.00"
"FIREFIGHTER","56287.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","64327.00"
"FIRE ALARM DISPATCHER","58038.00"
"FIREFIGHTER","70761.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","56287.00"
"FIREFIGHTER","59060.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","39386.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","59060.00"
"FIREFIGHTER","64327.00"
"FIREFIGHTER","109352.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","60784.00"
"FIREFIGHTER","64327.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","59060.00"
"FIREFIGHTER","56287.00"
"FIREFIGHTER","59060.00"
"FIREFIGHTER","77998.00"
"FIREFIGHTER","56287.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","49047.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","42357.00"
"FIREFIGHTER","56287.00"
"SUPERVISOR OF MECHANICS","140840.00"
"FIREFIGHTER","56287.00"
"FIREFIGHTER","56287.00"
"EXECUTIVE AGENCY COUNSEL","204935.00"
"SUPERVISING BLASTING INSPECTOR","95480.00"
"FIRE PROTECTION INSPECTOR","59880.00"
"COMPUTER SYSTEMS MANAGER","179306.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","59060.00"
"FIREFIGHTER","109352.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","60784.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"FIREFIGHTER","109352.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","60784.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","61783.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","60784.00"
"FIREFIGHTER","56287.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","60784.00"
"FIREFIGHTER","56287.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","61783.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"FIREFIGHTER","56287.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","60784.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"FIREFIGHTER","56287.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","60784.00"
"FIREFIGHTER","59060.00"
"FIREFIGHTER","64327.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","60784.00"
"FIREFIGHTER","59060.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","70761.00"
"FIREFIGHTER","56287.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"FIREFIGHTER","56287.00"
"FIREFIGHTER","70761.00"
"FIREFIGHTER","56287.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","61783.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","60784.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","61783.00"
"FIREFIGHTER","56287.00"
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST","68000.00"
"FIREFIGHTER","56287.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","75872.00"
"WIPER","113336.00"
"FIREFIGHTER","70761.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","60784.00"
"FIREFIGHTER","56287.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"FIREFIGHTER","59060.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"FIREFIGHTER","109352.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","60784.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","60784.00"
"FIREFIGHTER","56287.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"FIREFIGHTER","70761.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","61783.00"
"FIREFIGHTER","70761.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","60784.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","60784.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","68155.00"
"FIREFIGHTER","70761.00"
"FIREFIGHTER","56287.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","60784.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","61783.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","61783.00"
"FIREFIGHTER","64327.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","61783.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","60784.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","61783.00"
"FIREFIGHTER","109352.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","60784.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","61783.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","61783.00"
"FIREFIGHTER","64327.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","75872.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","61783.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","60784.00"
"FIREFIGHTER","59060.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","60784.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","61783.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","61783.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"FIREFIGHTER","59060.00"
"FIREFIGHTER","56287.00"
"FIREFIGHTER","56287.00"
"FIREFIGHTER","56287.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","60784.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","61783.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","61783.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","61783.00"
"FIREFIGHTER","56287.00"
"FIREFIGHTER","56287.00"
"FIREFIGHTER","56287.00"
"FIREFIGHTER","56287.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","60784.00"
"FIREFIGHTER","56287.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","61783.00"
"FIREFIGHTER","70761.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","61783.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"FIREFIGHTER","56287.00"
"FIREFIGHTER","56287.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","61376.00"
"ASSOCIATE FIRE PROTECTION INSPECTOR","74934.00"
"FIREFIGHTER","64327.00"
"ASSOCIATE INVESTIGATOR","73410.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","41617.00"
"FIREFIGHTER","64327.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","41617.00"
"FIREFIGHTER","56287.00"
"FIREFIGHTER","56287.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","41617.00"
"FIREFIGHTER","56287.00"
"FIREFIGHTER","56287.00"
"CASE - MANAGEMENT NURSE","106585.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","56287.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","49047.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","59060.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","39386.00"
"ASSOCIATE FIRE PROTECTION INSPECTOR","66889.00"
"ASSOCIATE FIRE PROTECTION INSPECTOR","66889.00"
"ASSOCIATE FIRE PROTECTION INSPECTOR","66889.00"
"ASSOCIATE FIRE PROTECTION INSPECTOR","74934.00"
"ASSOCIATE FIRE PROTECTION INSPECTOR","66889.00"
"ASSOCIATE FIRE PROTECTION INSPECTOR","66889.00"
"ASSOCIATE FIRE PROTECTION INSPECTOR","74934.00"
"FIRE PROTECTION INSPECTOR","59880.00"
"ASSOCIATE FIRE PROTECTION INSPECTOR","74934.00"
"ASSOCIATE FIRE PROTECTION INSPECTOR","74934.00"
"ASSOCIATE FIRE PROTECTION INSPECTOR","74934.00"
"FIRE PROTECTION INSPECTOR","59880.00"
"FIRE PROTECTION INSPECTOR","59880.00"
"ASSOCIATE FIRE PROTECTION INSPECTOR","66889.00"
"ASSOCIATE FIRE PROTECTION INSPECTOR","66889.00"
"ASSOCIATE FIRE PROTECTION INSPECTOR","82992.00"
"FIRE PROTECTION INSPECTOR","59880.00"
"ASSOCIATE FIRE PROTECTION INSPECTOR","66889.00"
"ASSOCIATE FIRE PROTECTION INSPECTOR","74934.00"
"FIRE PROTECTION INSPECTOR","59880.00"
"ASSOCIATE FIRE PROTECTION INSPECTOR","74934.00"
"ASSOCIATE FIRE PROTECTION INSPECTOR","66889.00"
"ASSOCIATE FIRE PROTECTION INSPECTOR","66889.00"
"ASSOCIATE FIRE PROTECTION INSPECTOR","74934.00"
"FIRE MARSHAL","122474.00"
"FIREFIGHTER","109352.00"
"LIEUTENANT","111513.00"
"LIEUTENANT","111513.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"LIEUTENANT","111513.00"
"LIEUTENANT","112258.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIRE MARSHAL","122474.00"
"LIEUTENANT","112258.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"LIEUTENANT","111513.00"
"FIREFIGHTER","109352.00"
"LIEUTENANT","111513.00"
"LIEUTENANT","111513.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"LIEUTENANT","111513.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIRE MARSHAL","122474.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIRE MARSHAL","122474.00"
"FIREFIGHTER","109352.00"
"LIEUTENANT","111513.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"LIEUTENANT","111513.00"
"FIREFIGHTER","109352.00"
"LIEUTENANT","111513.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"EXECUTIVE AGENCY COUNSEL","197560.00"
"FIREFIGHTER","70761.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","59060.00"
"ADM MANAGER-NON-MGRL","108591.00"
"FIREFIGHTER","70761.00"
"COMMISSIONER","277605.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","75872.00"
"FIREFIGHTER","109352.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","60784.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST","77351.00"
"FIREFIGHTER","109352.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"FIREFIGHTER","109352.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","61783.00"
"FIREFIGHTER","109352.00"
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST","77351.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","60784.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","60784.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","75872.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST","77351.00"
"FIREFIGHTER","109352.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","75872.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","75872.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","75872.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","68155.00"
"FIRE MARSHAL","122474.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","75872.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","75872.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","75872.00"
"FIREFIGHTER","109352.00"
"ADMINISTRATIVE STAFF ANALYST","122108.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","56287.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"FIREFIGHTER","56287.00"
"FIREFIGHTER","109352.00"
"LIEUTENANT","111513.00"
"ASSOCIATE STAFF ANALYST","91394.00"
"FIREFIGHTER","56287.00"
"FIRE MARSHAL","122474.00"
"FIREFIGHTER","109352.00"
"FIRE PROTECTION INSPECTOR","52070.00"
"FIRE PROTECTION INSPECTOR","59880.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","56287.00"
"FIREFIGHTER","70761.00"
"FIREFIGHTER","70761.00"
"FIRE PROTECTION INSPECTOR","59880.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","39386.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","56287.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","56287.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","77998.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"FIREFIGHTER","109352.00"
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST","77351.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","75872.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","49047.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","59363.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"FIREFIGHTER","109352.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"FIREFIGHTER","109352.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","68155.00"
"FIREFIGHTER","109352.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","68155.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST","77351.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","75872.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","68155.00"
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST","77351.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","75872.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","109352.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","59363.00"
"ADMINISTRATIVE STAFF ANALYST","98563.00"
"FIREFIGHTER","59060.00"
"FIREFIGHTER","56287.00"
"CERTIFIED IT DEVELOPER","132170.00"
"FIREFIGHTER","56287.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","60784.00"
"FIREFIGHTER","64327.00"
"EMERGENCY MEDICAL SPECIALIST-PARAMEDIc","75872.00"
"FIREFIGHTER","56287.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","51796.00"
"FIREFIGHTER","59060.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","68672.00"
"FIREFIGHTER","109352.00"
"ENGINEERING TECHNICIAN","70727.00"
"FIREFIGHTER","109352.00"
"FIREFIGHTER","59060.00"
"ASSOCIATE INVESTIGATOR","68263.00"
"ADMINISTRATIVE STAFF ANALYST","95051.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","59534.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","41617.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","41617.00"
"FIREFIGHTER","56287.00"
"EMERGENCY MEDICAL SPECIALIST TRAINEE","36330.00"
"FIREFIGHTER","56287.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","42357.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","49047.00"
"AGENCY DEPUTY MEDICAL DIRECTOR","194012.00"
"FIREFIGHTER","64327.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","39386.00"
"EMERGENCY MEDICAL SPECIALIST-EMT","49047.00"
"EMERGENCY MEDICAL SPECIALIST TRAINEE","36330.00"
