"title_description","base_salary"
"TEACHER","117531.00"
"TEACHER-REG SUB","67588.00"
"TEACHER","128657.00"
"TEACHER","140588.00"
"TEACHER-REG SUB","69616.00"
"TEACHER","132517.00"
"TEACHER","106509.00"
"SCHOOL SECRETARY","70784.00"
"TEACHER SPECIAL EDUCATION","140588.00"
"TEACHER SPECIAL EDUCATION","132305.00"
"TEACHER","136492.00"
"TEACHER SPECIAL EDUCATION","140588.00"
"GUIDANCE COUNSELOR","126208.00"
"SCHOOL SOCIAL WORKER","113789.00"
"TEACHER","68622.00"
"TEACHER SPECIAL EDUCATION","142902.00"
"TEACHER","136492.00"
"TEACHER SPECIAL EDUCATION","78759.00"
"GUIDANCE COUNSELOR","137520.00"
"TEACHER","106702.00"
"TEACHER","111756.00"
"TEACHER","140588.00"
"TEACHER SPECIAL EDUCATION","116542.00"
"TEACHER","120039.00"
"TEACHER SPECIAL EDUCATION","77900.00"
"SCHOOL PSYCHOLGIST","145345.00"
"SCHOOL PSYCHOLGIST","133011.00"
"TEACHER SPECIAL EDUCATION","133777.00"
"PRINCIPAL","200275.00"
"TEACHER SPECIAL EDUCATION","78759.00"
"TEACHER SPECIAL EDUCATION","115893.00"
"TEACHER ATTENDANCE","132305.00"
"TEACHER","132305.00"
"TEACHER SPECIAL EDUCATION","106509.00"
"TEACHER","120039.00"
"TEACHER","121078.00"
"TEACHER SPECIAL EDUCATION","82400.00"
"TEACHER","128451.00"
"TEACHER","121677.00"
"TEACHER SPECIAL EDUCATION","140588.00"
"TEACHER","95365.00"
"TEACHER","68622.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER SPECIAL EDUCATION","116542.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"SCHOOL SECRETARY","64775.00"
"TEACHER","140588.00"
"TEACHER ASSIGNED A","132305.00"
"TEACHER SPECIAL EDUCATION","140588.00"
"TEACHER","132305.00"
"TEACHER","102565.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"GUIDANCE COUNSELOR","120635.00"
"GUIDANCE COUNSELOR","137520.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","128657.00"
"TEACHER","140588.00"
"TEACHER ASSIGNED A","140588.00"
"TEACHER","132305.00"
"TEACHER","132305.00"
"TEACHER","140588.00"
"TEACHER","105520.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"EDUCATIONAL ADMINISTRATOR CSA","189864.00"
"PRINCIPAL","200189.00"
"PRINCIPAL","204920.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","136442.00"
"PRINCIPAL","204920.00"
"TEACHER","128657.00"
"EDUCATIONAL ADMINISTRATOR CSA","161744.00"
"TEACHER","140588.00"
"ASSISTANT PRINCIPAL","182757.00"
"ASSISTANT SUPERINTENDENT","220259.00"
"ASSISTANT PRINCIPAL","182757.00"
"TEACHER","133777.00"
"TEACHER","132305.00"
"TEACHER","125494.00"
"TEACHER","92614.00"
"TEACHER","140588.00"
"TEACHER","136442.00"
"TEACHER","140588.00"
"TEACHER","136442.00"
"TEACHER ASSIGNED A","121677.00"
"TEACHER","140588.00"
"TEACHER SPECIAL EDUCATION","140237.00"
"TEACHER","132305.00"
"GUIDANCE COUNSELOR","137520.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER SPECIAL EDUCATION","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER SPECIAL EDUCATION","124404.00"
"TEACHER","140588.00"
"TEACHER","125494.00"
"TEACHER SPECIAL EDUCATION","140588.00"
"TEACHER","132305.00"
"TEACHER","140588.00"
"TEACHER","122424.00"
"TEACHER SPECIAL EDUCATION","112969.00"
"TEACHER","140588.00"
"PRINCIPAL","204920.00"
"TEACHER SPECIAL EDUCATION","128657.00"
"SCHOOL SOCIAL WORKER","145345.00"
"TEACHER","140588.00"
"TEACHER","136442.00"
"TEACHER SPECIAL EDUCATION","140588.00"
"TEACHER","132305.00"
"TEACHER","140588.00"
"TEACHER","133777.00"
"TEACHER","140588.00"
"TEACHER SPECIAL EDUCATION","140588.00"
"TEACHER ASSIGNED A","140588.00"
"TEACHER","140588.00"
"ASSISTANT PRINCIPAL","167253.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"PRINCIPAL","210753.00"
"PRINCIPAL","210753.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","132305.00"
"SCHOOL SECRETARY","91985.00"
"PRINCIPAL","216747.00"
"TEACHER ATTENDANCE","136442.00"
"TEACHER ASSIGNED A","140588.00"
"TEACHER","124021.00"
"TEACHER SPECIAL EDUCATION","113803.00"
"TEACHER","132305.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","132517.00"
"TEACHER","132305.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","136492.00"
"TEACHER","140588.00"
"TEACHER SPECIAL EDUCATION","134698.00"
"ASSISTANT PRINCIPAL","159662.00"
"TEACHER","140588.00"
"GUIDANCE COUNSELOR","140316.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"SCHOOL SOCIAL WORKER","145345.00"
"TEACHER","132305.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"SCHOOL SOCIAL WORKER","145345.00"
"GUIDANCE COUNSELOR","137520.00"
"SCHOOL SOCIAL WORKER","145345.00"
"TEACHER SPECIAL EDUCATION","140588.00"
"TEACHER","121677.00"
"TEACHER","140588.00"
"TEACHER","128657.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","136492.00"
"TEACHER","136492.00"
"TEACHER","140588.00"
"TEACHER","132305.00"
"ASSISTANT PRINCIPAL","182757.00"
"TEACHER SPECIAL EDUCATION","128657.00"
"TEACHER","102447.00"
"PRINCIPAL","212372.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","121677.00"
"TEACHER","111756.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER SPECIAL EDUCATION","128657.00"
"TEACHER","129880.00"
"PRINCIPAL","189032.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","128657.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","128657.00"
"TEACHER","128609.00"
"TEACHER SPECIAL EDUCATION","120039.00"
"TEACHER","140588.00"
"EDUCATIONAL ADMINISTRATOR CSA","176513.00"
"TEACHER","140588.00"
"TEACHER","132305.00"
"TEACHER","132305.00"
"TEACHER","140588.00"
"TEACHER SPECIAL EDUCATION","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"ASSISTANT PRINCIPAL","153562.00"
"TEACHER","140588.00"
"TEACHER","136492.00"
"TEACHER ASSIGNED A","140588.00"
"TEACHER","140588.00"
"PRINCIPAL","212016.00"
"TEACHER ATTENDANCE","140588.00"
"TEACHER","133777.00"
"TEACHER SPECIAL EDUCATION","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"PRINCIPAL","204920.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","132305.00"
"TEACHER","140588.00"
"TEACHER","133777.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","121677.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","125494.00"
"TEACHER","140588.00"
"TEACHER","133777.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","121677.00"
"TEACHER","140588.00"
"TEACHER","133777.00"
"TEACHER","136492.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"PRINCIPAL","204920.00"
"TEACHER","89372.00"
"TEACHER","140588.00"
"TEACHER","132305.00"
"TEACHER","140588.00"
"TEACHER","98412.00"
"SCHOOL SECRETARY","91985.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","136442.00"
"PRINCIPAL","195206.00"
"TEACHER","140588.00"
"TEACHER","102565.00"
"TEACHER","132305.00"
"ASSISTANT PRINCIPAL","185873.00"
"TEACHER","132305.00"
"TEACHER","132467.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","98412.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","132305.00"
"TEACHER","82400.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","133777.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","132305.00"
"TEACHER SPECIAL EDUCATION","132305.00"
"TEACHER SPECIAL EDUCATION","113803.00"
"TEACHER","132305.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER SPECIAL EDUCATION","147048.00"
"TEACHER","128657.00"
"TEACHER","140588.00"
"TEACHER","111756.00"
"TEACHER SPECIAL EDUCATION","132305.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER SPECIAL EDUCATION","140588.00"
"TEACHER","133777.00"
"ASSISTANT PRINCIPAL","177435.00"
"TEACHER","128657.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER SPECIAL EDUCATION","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","128657.00"
"PRINCIPAL","216747.00"
"TEACHER","132305.00"
"TEACHER","140588.00"
"ASSISTANT PRINCIPAL","167253.00"
"EDUCATIONAL ADMINISTRATOR CSA","171373.00"
"TEACHER","132305.00"
"PRINCIPAL","204920.00"
"TEACHER ASSIGNED A","140588.00"
"TEACHER","140588.00"
"ASSISTANT PRINCIPAL","155722.00"
"PRINCIPAL","204920.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","105103.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER SPECIAL EDUCATION","120039.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","136492.00"
"TEACHER","132305.00"
"TEACHER","136492.00"
"ASSISTANT PRINCIPAL","185873.00"
"ASSISTANT PRINCIPAL","155722.00"
"TEACHER","136442.00"
"ASSISTANT PRINCIPAL","155722.00"
"TEACHER SPECIAL EDUCATION","140588.00"
"TEACHER","140588.00"
"TEACHER","132305.00"
"TEACHER","140588.00"
"TEACHER SPECIAL EDUCATION","113803.00"
"TEACHER SPECIAL EDUCATION","113803.00"
"TEACHER SPECIAL EDUCATION","140588.00"
"TEACHER","136442.00"
"TEACHER SPECIAL EDUCATION","102363.00"
"TEACHER","111756.00"
"TEACHER","116542.00"
"SCHOOL SECRETARY","69151.00"
"TEACHER","113394.00"
"TEACHER","98226.00"
"TEACHER ASSIGNED A","128657.00"
"TEACHER","140588.00"
"GUIDANCE COUNSELOR","144525.00"
"TEACHER","140588.00"
"EDUCATIONAL ADMINISTRATOR CSA","184944.00"
"TEACHER","132305.00"
"TEACHER","140588.00"
"GUIDANCE COUNSELOR","144525.00"
"TEACHER","140588.00"
"TEACHER","113394.00"
"TEACHER SPECIAL EDUCATION","147048.00"
"TEACHER","132305.00"
"TEACHER","128657.00"
"TEACHER","124021.00"
"TEACHER","140588.00"
"PRINCIPAL","210753.00"
"TEACHER SPECIAL EDUCATION","132305.00"
"ASSISTANT PRINCIPAL","167253.00"
"TEACHER","140588.00"
"PRINCIPAL","216747.00"
"TEACHER SPECIAL EDUCATION","138765.00"
"ASSISTANT PRINCIPAL","167249.00"
"TEACHER","140588.00"
"TEACHER","153088.00"
"TEACHER","140588.00"
"TEACHER","84353.00"
"TEACHER","132305.00"
"TEACHER","133777.00"
"TEACHER","113394.00"
"SCHOOL SOCIAL WORKER","145345.00"
"TEACHER","140588.00"
"TEACHER SPECIAL EDUCATION","140588.00"
"TEACHER","79383.00"
"TEACHER","121078.00"
"TEACHER","133777.00"
"TEACHER","121078.00"
"TEACHER SPECIAL EDUCATION","147048.00"
"TEACHER","140588.00"
"TEACHER SPECIAL EDUCATION","120039.00"
"TEACHER","133777.00"
"TEACHER","140588.00"
"ASSISTANT PRINCIPAL","185873.00"
"TEACHER","140588.00"
"EDUCATIONAL ADMINISTRATOR CSA","192582.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","102565.00"
"TEACHER","120039.00"
"TEACHER ASSIGNED A","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","136492.00"
"TEACHER","132305.00"
"TEACHER","140588.00"
"TEACHER","98412.00"
"TEACHER","140588.00"
"TEACHER SPECIAL EDUCATION","140588.00"
"TEACHER","125494.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"PRINCIPAL","192869.00"
"TEACHER","140588.00"
"TEACHER SPECIAL EDUCATION","132305.00"
"TEACHER SPECIAL EDUCATION","132305.00"
"PRINCIPAL","199937.00"
"TEACHER","132305.00"
"TEACHER","140588.00"
"SCHOOL SECRETARY","92627.00"
"TEACHER","140588.00"
"EDUCATIONAL ADMINISTRATOR CSA","180575.00"
"ASSISTANT SUPERINTENDENT","239737.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","128657.00"
"PRINCIPAL","174552.00"
"TEACHER","136442.00"
"TEACHER","140588.00"
"TEACHER SPECIAL EDUCATION","128657.00"
"TEACHER SPECIAL EDUCATION","140588.00"
"TEACHER","140588.00"
"TEACHER","132305.00"
"TEACHER","121677.00"
"SCHOOL SOCIAL WORKER","120484.00"
"TEACHER","132305.00"
"PRINCIPAL","195206.00"
"TEACHER","140588.00"
"TEACHER","132305.00"
"TEACHER","128657.00"
"PRINCIPAL","210753.00"
"TEACHER","128657.00"
"TEACHER SPECIAL EDUCATION","147048.00"
"TEACHER SPECIAL EDUCATION","74666.00"
"ADULT EDUCATION TEACHER","120039.00"
"TEACHER SPECIAL EDUCATION","140237.00"
"PRINCIPAL","200275.00"
"TEACHER SPECIAL EDUCATION","132305.00"
"TEACHER","132305.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","136442.00"
"TEACHER","140588.00"
"SCHOOL SECRETARY","84177.00"
"EDUCATIONAL ADMINISTRATOR CSA","188093.00"
"ASSISTANT PRINCIPAL","151186.00"
"TEACHER","132305.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"SCHOOL SECRETARY","84177.00"
"TEACHER","140588.00"
"TEACHER","136442.00"
"TEACHER","140588.00"
"TEACHER","128657.00"
"TEACHER","121677.00"
"TEACHER","136442.00"
"TEACHER","125494.00"
"TEACHER","140588.00"
"TEACHER","128657.00"
"TEACHER","133777.00"
"TEACHER","140588.00"
"ASSISTANT PRINCIPAL","153562.00"
"TEACHER","140588.00"
"TEACHER","98226.00"
"TEACHER","140588.00"
"TEACHER","136442.00"
"SCHOOL SECRETARY","81050.00"
"PRINCIPAL","199937.00"
"TEACHER","128657.00"
"TEACHER","132305.00"
"TEACHER","132305.00"
"TEACHER","132305.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"PRINCIPAL ASSIGNED","216747.00"
"TEACHER","128657.00"
"TEACHER","132305.00"
"TEACHER","132305.00"
"TEACHER","132305.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","136492.00"
"TEACHER","140588.00"
"TEACHER SPECIAL EDUCATION","140588.00"
"TEACHER","140588.00"
"TEACHER","136442.00"
"TEACHER","140588.00"
"TEACHER","124021.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"ASSISTANT PRINCIPAL","167253.00"
"TEACHER SPECIAL EDUCATION","140588.00"
"ASSISTANT PRINCIPAL ASSIGNED","185873.00"
"TEACHER","140588.00"
"TEACHER","132305.00"
"TEACHER","140588.00"
"TEACHER","132305.00"
"TEACHER","120039.00"
"TEACHER","113394.00"
"TEACHER SPECIAL EDUCATION","140588.00"
"TEACHER","140588.00"
"TEACHER SPECIAL EDUCATION","140588.00"
"TEACHER","140588.00"
"TEACHER","113803.00"
"SCHOOL PSYCHOLGIST","138189.00"
"ASSISTANT SUPERINTENDENT","220356.00"
"TEACHER","132305.00"
"TEACHER","128657.00"
"TEACHER","140588.00"
"EDUCATIONAL ADMINISTRATOR CSA","168631.00"
"TEACHER","140588.00"
"TEACHER SPECIAL EDUCATION","132305.00"
"TEACHER SPECIAL EDUCATION","99381.00"
"TEACHER SPECIAL EDUCATION","140588.00"
"TEACHER","140588.00"
"TEACHER","124021.00"
"TEACHER","132305.00"
"TEACHER","132305.00"
"ASSISTANT PRINCIPAL","162381.00"
"TEACHER SPECIAL EDUCATION","140588.00"
"TEACHER","140588.00"
"PRINCIPAL","200275.00"
"TEACHER","98226.00"
"TEACHER","128657.00"
"TEACHER SPECIAL EDUCATION","113803.00"
"GUIDANCE COUNSELOR","144525.00"
"TEACHER SPECIAL EDUCATION","140588.00"
"TEACHER ASSIGNED A","140588.00"
"PRINCIPAL","207013.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"ASSISTANT PRINCIPAL","153562.00"
"ASSISTANT PRINCIPAL","185873.00"
"PRINCIPAL","216747.00"
"TEACHER SPECIAL EDUCATION","136442.00"
"TEACHER SPECIAL EDUCATION","140588.00"
"TEACHER SPECIAL EDUCATION","121677.00"
"ASSISTANT PRINCIPAL","177435.00"
"EDUCATIONAL ADMINISTRATOR CSA","180800.00"
"ASSISTANT PRINCIPAL","141960.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"PRINCIPAL","216747.00"
"TEACHER","140588.00"
"TEACHER","128657.00"
"TEACHER","140588.00"
"TEACHER","132305.00"
"COMMUNITY SUPERTINDENT","241635.00"
"SCHOOL SECRETARY","83092.00"
"TEACHER","121078.00"
"ASSISTANT PRINCIPAL","153562.00"
"PRINCIPAL","210753.00"
"TEACHER","136442.00"
"ASSISTANT PRINCIPAL","182757.00"
"TEACHER SPECIAL EDUCATION","140588.00"
"EDUCATIONAL ADMINISTRATOR CSA","169661.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"ASSISTANT PRINCIPAL","185873.00"
"ASSISTANT PRINCIPAL","164453.00"
"PRINCIPAL","198951.00"
"TEACHER","121677.00"
"TEACHER","96820.00"
"TEACHER","128657.00"
"TEACHER","106702.00"
"TEACHER","132305.00"
"PRINCIPAL","204015.00"
"TEACHER ATTENDANCE","120039.00"
"SCHOOL PSYCHOLGIST","145345.00"
"PRINCIPAL","199937.00"
"TEACHER","132305.00"
"TEACHER","133777.00"
"PRINCIPAL","203249.00"
"SCHOOL PSYCHOLGIST","145345.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"SCHOOL SECRETARY","89929.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","128657.00"
"PRINCIPAL","187530.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"ASSISTANT PRINCIPAL","155722.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","132467.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","128657.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","113803.00"
"LAB SPECIALIST/ASSISTANT","110901.00"
"TEACHER","121078.00"
"TEACHER ATTENDANCE","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","136492.00"
"TEACHER SPECIAL EDUCATION","140588.00"
"ASSISTANT PRINCIPAL","162998.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER SPECIAL EDUCATION","140588.00"
"TEACHER","132305.00"
"TEACHER","128451.00"
"TEACHER","140588.00"
"TEACHER","132305.00"
"GUIDANCE COUNSELOR","144525.00"
"TEACHER","136492.00"
"SCHOOL SECRETARY","91985.00"
"TEACHER","110488.00"
"ASSISTANT PRINCIPAL ASSIGNED","173029.00"
"ASSISTANT PRINCIPAL","155722.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","133777.00"
"TEACHER","140588.00"
"ASSISTANT PRINCIPAL","170628.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","128657.00"
"TEACHER","140588.00"
"TEACHER SPECIAL EDUCATION","132305.00"
"ASSISTANT PRINCIPAL","163096.00"
"TEACHER","128657.00"
"TEACHER","140588.00"
"TEACHER SPECIAL EDUCATION","136492.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","132305.00"
"TEACHER","129880.00"
"TEACHER SPECIAL EDUCATION","140588.00"
"SCHOOL SECRETARY","91985.00"
"TEACHER","140588.00"
"ASSISTANT PRINCIPAL","155722.00"
"TEACHER","128657.00"
"TEACHER","140588.00"
"TEACHER","136442.00"
"TEACHER","140588.00"
"TEACHER","124863.00"
"ASSISTANT PRINCIPAL","173029.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER-REG SUB","75631.00"
"ASSISTANT PRINCIPAL","151186.00"
"ASSISTANT PRINCIPAL","164453.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"ASSISTANT PRINCIPAL","157601.00"
"PRINCIPAL","133619.00"
"ASSISTANT PRINCIPAL","155722.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","132305.00"
"TEACHER","140588.00"
"TEACHER","136442.00"
"TEACHER","117531.00"
"TEACHER SPECIAL EDUCATION","132305.00"
"TEACHER","140588.00"
"SCHOOL PSYCHOLGIST","145345.00"
"TEACHER","140588.00"
"ASSISTANT PRINCIPAL","153562.00"
"ASSISTANT PRINCIPAL","167253.00"
"TEACHER SPECIAL EDUCATION","132305.00"
"TEACHER","132305.00"
"TEACHER","128657.00"
"TEACHER","128657.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","132305.00"
"TEACHER ASSIGNED A","140588.00"
"TEACHER SPECIAL EDUCATION","140588.00"
"TEACHER","140588.00"
"TEACHER","132305.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","124863.00"
"SCHOOL SECRETARY","91985.00"
"TEACHER SPECIAL EDUCATION","136492.00"
"ADULT EDUCATION TEACHER","168700.00"
"SCHOOL SECRETARY","75655.00"
"SCHOOL SECRETARY","70784.00"
"TEACHER SPECIAL EDUCATION","75631.00"
"12 MONTH SPECIAL EDUCATION ASST. PRINCIPAL","167990.00"
"TEACHER SPECIAL EDUCATION","140588.00"
"ASSISTANT PRINCIPAL","162998.00"
"TEACHER","140588.00"
"ADULT EDUCATION TEACHER","158960.00"
"TEACHER SPECIAL EDUCATION","120039.00"
"TEACHER SPECIAL EDUCATION","121677.00"
"TEACHER SPECIAL EDUCATION","88902.00"
"TEACHER-REG SUB","66623.00"
"TEACHER SPECIAL EDUCATION","121677.00"
"TEACHER SPECIAL EDUCATION","122424.00"
"TEACHER SPECIAL EDUCATION","132305.00"
"SCHOOL SOCIAL WORKER","125109.00"
"TEACHER","140588.00"
"TEACHER","113803.00"
"TEACHER","133777.00"
"SCHOOL SECRETARY","88567.00"
"TEACHER","128657.00"
"TEACHER","140588.00"
"TEACHER","128451.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"EDUCATIONAL ADMINISTRATOR CSA","173690.00"
"TEACHER","132305.00"
"TEACHER","140588.00"
"TEACHER","132305.00"
"TEACHER","132305.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER SPECIAL EDUCATION","132305.00"
"TEACHER","140588.00"
"TEACHER","124863.00"
"ADULT EDUCATION TEACHER","140583.00"
"TEACHER SPECIAL EDUCATION","140588.00"
"TEACHER SPECIAL EDUCATION","121677.00"
"ASSISTANT SUPERINTENDENT","211197.00"
"TEACHER","140588.00"
"TEACHER","132517.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER SPECIAL EDUCATION","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"ASSISTANT PRINCIPAL","153562.00"
"SCHOOL SOCIAL WORKER","115195.00"
"TEACHER","136442.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"PRINCIPAL","216747.00"
"TEACHER","113394.00"
"TEACHER","140588.00"
"TEACHER SPECIAL EDUCATION","140588.00"
"SCHOOL SECRETARY","91985.00"
"PRINCIPAL","206294.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","132305.00"
"TEACHER","128451.00"
"TEACHER SPECIAL EDUCATION","110848.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"PRINCIPAL","216747.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","128657.00"
"PRINCIPAL","194026.00"
"PRINCIPAL","216747.00"
"TEACHER SPECIAL EDUCATION","140588.00"
"TEACHER","140588.00"
"ASSISTANT PRINCIPAL","167253.00"
"TEACHER","140588.00"
"SCHOOL SECRETARY","88567.00"
"ASSISTANT PRINCIPAL","167253.00"
"TEACHER SPECIAL EDUCATION","136442.00"
"EDUCATIONAL ADMINISTRATOR CSA","168351.00"
"GUIDANCE COUNSELOR","118317.00"
"TEACHER SPECIAL EDUCATION","117531.00"
"TEACHER","140588.00"
"TEACHER SPECIAL EDUCATION","142902.00"
"TEACHER","104485.00"
"SCHOOL PSYCHOLGIST","145345.00"
"TEACHER","136492.00"
"TEACHER","124863.00"
"PRINCIPAL","199937.00"
"TEACHER","140588.00"
"TEACHER","113803.00"
"TEACHER","136492.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","132305.00"
"TEACHER","140588.00"
"TEACHER","136442.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER SPECIAL EDUCATION","121677.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","132305.00"
"PRINCIPAL","210753.00"
"TEACHER","120039.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"ASSISTANT PRINCIPAL","155722.00"
"TEACHER","140588.00"
"TEACHER","132305.00"
"TEACHER","125494.00"
"ASSISTANT PRINCIPAL","170628.00"
"TEACHER SPECIAL EDUCATION","134569.00"
"TEACHER SPECIAL EDUCATION","140588.00"
"ASSISTANT PRINCIPAL","185873.00"
"TEACHER","121677.00"
"ASSISTANT PRINCIPAL","185873.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"PRINCIPAL","210753.00"
"TEACHER SPECIAL EDUCATION","136492.00"
"GUIDANCE COUNSELOR","144525.00"
"TEACHER","136492.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","136492.00"
"TEACHER","140588.00"
"TEACHER SPECIAL EDUCATION","140588.00"
"TEACHER SPECIAL EDUCATION","140588.00"
"TEACHER","140588.00"
"TEACHER","120039.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER SPECIAL EDUCATION","132305.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","140588.00"
"TEACHER","128657.00"
"TEACHER","140588.00"
"PRINCIPAL","200275.00"
"TEACHER","124021.00"
"TEACHER","132305.00"
"TEACHER","128657.00"
"PRINCIPAL","187515.00"
"TEACHER","128657.00"
"TEACHER","140588.00"
