"title_description","base_salary"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"ADMINISTRATIVE EDUCATION OFFICER","121293.00"
"EXECUTIVE AGENCY COUNSEL","142623.00"
"COMMUNITY ASSOCIATE","63389.00"
"COMMUNITY ASSISTANT","41988.00"
"SECRETARY","53791.00"
"DISTRICT MANAGER OF ADMINISTRATION AND BUSINESS AFFAIRS","117102.00"
"COMMUNITY ASSOCIATE","70120.00"
"SCHOOL BUSINESS MANAGER","80732.00"
"ADMINISTRATIVE QUALITY ASSURANCE SPECIALIST","117282.00"
"SCHOOL BUSINESS MANAGER","106378.00"
"ADMINISTRATIVE EDUCATION OFFICER","131056.00"
"COMMUNITY COORDINATOR","72165.00"
"AGENCY ATTORNEY","137438.00"
"EXECUTIVE AGENCY COUNSEL","142623.00"
"ADMINISTRATIVE EDUCATION ANALYST","201040.00"
"ASSOCIATE STAFF ANALYST","107000.00"
"ADMINISTRATIVE STAFF ANALYST","200380.00"
"COMPUTER SPECIALIST","135563.00"
"DEPUTY EXECUTIVE DIRECTOR","235741.00"
"COMMUNITY ASSOCIATE","73941.00"
"STAFF NURSE","82974.00"
"ASSOCIATE QUALITY ASSURANCE SPECIALIST","76954.00"
"ASSOCIATE QUALITY ASSURANCE SPECIALIST","89254.00"
"ASSOCIATE QUALITY ASSURANCE SPECIALIST","79291.00"
"ADMINISTRATIVE EDUCATION OFFICER","143167.00"
"ADMINISTRATIVE STAFF ANALYST","148193.00"
"COMMUNITY COORDINATOR","79351.00"
"ADMINISTRATIVE EDUCATION ANALYST","109985.00"
"CUSTOMER INFORMATION REPRESENTATIVE MA L 1549","46885.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","61500.00"
"BOOKKEEPER","61131.00"
"SCHOOL BUSINESS MANAGER","77596.00"
"ADMINISTRATIVE QUALITY ASSURANCE SPECIALIST","167276.00"
"COMMUNITY COORDINATOR","72114.00"
"SCHOOL COMPUTER TECHNOLOGY SPECIALIST","64686.00"
"ADMINISTRATIVE EDUCATION ANALYST","176688.00"
"SCHOOL FOOD SERVICE MANAGER","69271.00"
"ASSOCIATE QUALITY ASSURANCE SPECIALIST","79300.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","44030.00"
"COMPUTER OPERATIONS MANAGER","206274.00"
"COMPUTER ASSOCIATE","107836.00"
"ADM MANAGER-NON-MGRL","85903.00"
"COMMUNITY COORDINATOR","83008.00"
"COMMUNITY ASSOCIATE","69686.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","61437.00"
"ADMINISTRATIVE PROJECT MANAGER","120160.00"
"OCCUPATIONAL THERAPIST","83622.00"
"SCHOOL FOOD SERVICE MANAGER","60325.00"
"COMMUNITY ASSOCIATE","69697.00"
"COMMUNITY ASSOCIATE","65833.00"
"OCCUPATIONAL THERAPIST","88715.00"
"SCHOOL FOOD SERVICE MANAGER","69339.00"
"COMMUNITY ASSOCIATE","56388.00"
"COMMUNITY ASSOCIATE","51094.00"
"ADMINISTRATIVE EDUCATION ANALYST","124868.00"
"COMMUNITY ASSOCIATE","74072.00"
"COMMUNITY ASSOCIATE","65901.00"
"ADMINISTRATIVE EDUCATION ANALYST","167276.00"
"SCHOOL FOOD SERVICE MANAGER","71394.00"
"SCHOOL PLANT MANAGER","125052.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","47288.00"
"ADMINISTRATIVE EDUCATION OFFICER","105800.00"
"BOOKKEEPER","61131.00"
"CUSTOMER INFORMATION REPRESENTATIVE MA L 1549","66785.00"
"ADMINISTRATIVE ASSISTANT TO COMMUNITY EDUCATION COUNCIL","57500.00"
"COMMUNITY ASSOCIATE","65226.00"
"QUALITY ASSURANCE SPECIALIST","58469.00"
"ADM MANAGER-NON-MGRL","78590.00"
"STAFF NURSE","82974.00"
"SCHOOL FOOD SERVICE MANAGER","71349.00"
"OCCUPATIONAL THERAPIST","88715.00"
"ADMINISTRATIVE EDUCATION OFFICER","122574.00"
"COMMUNITY ASSOCIATE","51396.00"
"OCCUPATIONAL THERAPIST","88715.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","44205.00"
"COMMUNITY COORDINATOR","72191.00"
"OCCUPATIONAL THERAPIST","88715.00"
"COMMUNITY COORDINATOR","72242.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","75722.00"
"SUBSTANCE ABUSE PREVENTION & INTERVENTION SPECIALIST","85367.00"
"SUPERVISING COMPUTER SERVICE TECHNICIAN","103385.00"
"ADMINISTRATIVE STAFF ANALYST","168556.00"
"CERTIFIED IT DEVELOPER","147641.00"
"EDUCATION OFFICER","81184.00"
"ADMINISTRATIVE EDUCATION ANALYST","110395.00"
"ADMINISTRATIVE EDUCATION ANALYST","192368.00"
"COMMUNITY COORDINATOR","97343.00"
"ADMINISTRATIVE STAFF ANALYST","128640.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","61534.00"
"ADMINISTRATIVE STAFF ANALYST","194485.00"
"ASSOCIATE SCHOOL FOOD SERVICE MANAGER","83363.00"
"EDUCATION OFFICER","81183.00"
"ADMINISTRATIVE PROCUREMENT ANALYST","138991.00"
"CUSTOMER INFORMATION REPRESENTATIVE MA L 1549","89330.00"
"STAFF NURSE","82974.00"
"OCCUPATIONAL THERAPIST","88715.00"
"TELECOMMUNCATION MANAGER","143469.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","61437.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","62540.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","66772.00"
"PROCUREMENT ANALYST","64639.00"
"SUPERVISING THERAPIST","114116.00"
"COMMUNITY ASSOCIATE","67797.00"
"OCCUPATIONAL THERAPIST","88715.00"
"COMMUNITY ASSOCIATE","51225.00"
"COMMUNITY COORDINATOR","80907.00"
"CUSTOMER INFORMATION REPRESENTATIVE MA L 1549","76760.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","61437.00"
"COMPUTER SYSTEMS MANAGER","170912.00"
"STAFF NURSE","82974.00"
"OCCUPATIONAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","88715.00"
"ADMINISTRATIVE STAFF ANALYST","200380.00"
"EDUCATION ANALYST","84174.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"EDUCATION OFFICER","84126.00"
"ADMINISTRATIVE EDUCATION ANALYST","157916.00"
"STAFF NURSE","82974.00"
"COMMUNITY COORDINATOR","72114.00"
"STAFF NURSE","82974.00"
"COMMUNITY ASSOCIATE","54567.00"
"OCCUPATIONAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","88715.00"
"EDUCATION ANALYST","98365.00"
"COMMUNITY ASSOCIATE","56737.00"
"EXECUTIVE AGENCY COUNSEL","224053.00"
"EDUCATION OFFICER","81184.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","86131.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","88715.00"
"ADMINISTRATIVE STAFF ANALYST","201667.00"
"COMMUNITY COORDINATOR","72114.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"ADMINISTRATIVE EDUCATION ANALYST","104849.00"
"ADMINISTRATIVE STAFF ANALYST","181410.00"
"SCHOOL LUNCH ASSISTANT","49930.00"
"AGENCY ATTORNEY DC37","128493.00"
"STAFF NURSE","82974.00"
"ADMINISTRATIVE EDUCATION OFFICER","83355.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","53609.00"
"OCCUPATIONAL THERAPIST","88216.00"
"OCCUPATIONAL THERAPIST","88715.00"
"COMPUTER SPECIALIST","134596.00"
"SECRETARY TO THE CHANCELLOR","97461.00"
"ADMINISTRATIVE EDUCATION ANALYST","200380.00"
"COMMUNITY COORDINATOR","92925.00"
"STAFF NURSE","80848.00"
"ADMINISTRATIVE EDUCATION ANALYST","147338.00"
"ADMINISTRATIVE EDUCATION ANALYST","146762.00"
"COMPUTER SPECIALIST","106120.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"COMMUNITY ASSOCIATE","64886.00"
"COMPUTER SPECIALIST","140877.00"
"DISTRICT MANAGER OF ADMINISTRATION AND BUSINESS AFFAIRS","120114.00"
"COMPUTER SPECIALIST","144466.00"
"OCCUPATIONAL THERAPIST","88715.00"
"CONSTRUCTION PROJECT MANAGER","102852.00"
"COMMUNITY ASSOCIATE","71789.00"
"EDUCATIONAL MANAGEMENT ASSOCIATE","238361.00"
"PHYSICAL THERAPIST","88715.00"
"COMMUNITY ASSOCIATE","54987.00"
"COMMUNITY COORDINATOR","84065.00"
"COMMUNITY ASSOCIATE","59496.00"
"ADMINISTRATIVE EDUCATION OFFICER","160559.00"
"COMMUNITY COORDINATOR","94637.00"
"ADMINISTRATIVE RETIREMENT BENEFITS SPECIALIST","148222.00"
"COMMUNITY ASSOCIATE","49561.00"
"COMMUNITY COORDINATOR","72114.00"
"ASSOCIATE STAFF ANALYST","93812.00"
"COMMUNITY COORDINATOR","92870.00"
"OCCUPATIONAL THERAPIST","82370.00"
"ADMIN COMMUNITY RELATIONS SPECIALIST","96404.00"
"OCCUPATIONAL THERAPIST","88715.00"
"EDUCATION OFFICER","114594.00"
"ADMINISTRATIVE STAFF ANALYST","243243.00"
"CUSTOMER INFORMATION REPRESENTATIVE MA L 1549","62413.00"
"CERTIFIED IT DEVELOPER","146505.00"
"OCCUPATIONAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","88715.00"
"STAFF NURSE","82974.00"
"STAFF NURSE","82974.00"
"STAFF NURSE","82974.00"
"COMMUNITY COORDINATOR","76399.00"
"OCCUPATIONAL THERAPIST","88715.00"
"ADMINISTRATIVE EDUCATION ANALYST","106571.00"
"OCCUPATIONAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","88715.00"
"COMMUNITY ASSOCIATE","64886.00"
"ADMINISTRATIVE EDUCATION ANALYST","147338.00"
"COMMUNITY ASSOCIATE","68202.00"
"STAFF NURSE","82974.00"
"STAFF NURSE","80557.00"
"STAFF NURSE","82974.00"
"STAFF NURSE","82974.00"
"STAFF NURSE","80557.00"
"ADMINISTRATIVE EDUCATION ANALYST","106990.00"
"SPECIAL ASSISTANT","188592.00"
"ADMINISTRATIVE EDUCATION ANALYST","125483.00"
"MANAGEMENT AUDITOR","76878.00"
"OCCUPATIONAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","88715.00"
"SUPERVISING THERAPIST","114116.00"
"PHYSICAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","86131.00"
"OCCUPATIONAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","86131.00"
"PHYSICAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","82370.00"
"OCCUPATIONAL THERAPIST","86131.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"COMMUNITY ASSOCIATE","71425.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","88715.00"
"COMMUNITY ASSOCIATE","74072.00"
"OCCUPATIONAL THERAPIST","88715.00"
"COMMUNITY ASSOCIATE","69612.00"
"OCCUPATIONAL THERAPIST","86131.00"
"COMMUNITY COORDINATOR","93465.00"
"COMMUNITY ASSOCIATE","74072.00"
"COMMUNITY ASSOCIATE","58791.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","86131.00"
"PHYSICAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","86131.00"
"PHYSICAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","88715.00"
"COMMUNITY COORDINATOR","72114.00"
"COMMUNITY ASSOCIATE","65266.00"
"COMMUNITY ASSOCIATE","56585.00"
"COMMUNITY ASSOCIATE","61948.00"
"COMMUNITY ASSOCIATE","70646.00"
"COMMUNITY ASSOCIATE","51396.00"
"COMMUNITY ASSOCIATE","68975.00"
"SCHOOL BUSINESS MANAGER","92220.00"
"COMMUNITY ASSOCIATE","58525.00"
"COMMUNITY ASSOCIATE","59334.00"
"ADMINISTRATIVE EDUCATION OFFICER","130042.00"
"COMMUNITY ASSOCIATE","74072.00"
"COMMUNITY ASSOCIATE","57253.00"
"COMMUNITY ASSOCIATE","57379.00"
"ADMINISTRATIVE EDUCATION OFFICER","143165.00"
"COMMUNITY ASSOCIATE","73963.00"
"ADMINISTRATIVE EDUCATION ANALYST","141355.00"
"CERTIFIED IT ADMINISTRATOR","143376.00"
"SUBSTANCE ABUSE PREVENTION & INTERVENTION SPECIALIST","85340.00"
"COMMUNITY COORDINATOR","72242.00"
"COMMUNITY ASSOCIATE","62397.00"
"COMMUNITY COORDINATOR","72368.00"
"COMMUNITY ASSOCIATE","58214.00"
"ADMINISTRATIVE EDUCATION ANALYST","130072.00"
"COMMUNITY COORDINATOR","72310.00"
"COMMUNITY ASSOCIATE","62356.00"
"COMMUNITY ASSOCIATE","66430.00"
"COMMUNITY ASSOCIATE","57550.00"
"COMMUNITY ASSOCIATE","57856.00"
"COMMUNITY COORDINATOR","85993.00"
"COMMUNITY ASSOCIATE","63860.00"
"COMMUNITY ASSOCIATE","72719.00"
"COMMUNITY ASSOCIATE","62172.00"
"COMMUNITY COORDINATOR","79349.00"
"ADMINISTRATIVE EDUCATION OFFICER","109859.00"
"COMMUNITY ASSOCIATE","64886.00"
"COMMUNITY ASSOCIATE","73788.00"
"COMMUNITY COORDINATOR","72114.00"
"COMMUNITY ASSOCIATE","71816.00"
"COMMUNITY ASSOCIATE","64886.00"
"COMMUNITY ASSOCIATE","53883.00"
"COMMUNITY ASSOCIATE","64886.00"
"COMMUNITY ASSOCIATE","74072.00"
"COMMUNITY ASSOCIATE","64886.00"
"COMMUNITY ASSOCIATE","70143.00"
"COMMUNITY ASSOCIATE","65799.00"
"COMMUNITY ASSOCIATE","56484.00"
"COMMUNITY ASSOCIATE","72783.00"
"COMMUNITY ASSOCIATE","60789.00"
"COMMUNITY ASSOCIATE","67691.00"
"COMMUNITY ASSOCIATE","64886.00"
"COMMUNITY ASSOCIATE","60878.00"
"COMMUNITY ASSOCIATE","53436.00"
"COMMUNITY ASSOCIATE","58421.00"
"COMMUNITY ASSOCIATE","65011.00"
"COMMUNITY ASSOCIATE","64886.00"
"COMMUNITY ASSOCIATE","51348.00"
"COMMUNITY ASSOCIATE","73872.00"
"COMMUNITY ASSOCIATE","62350.00"
"COMMUNITY ASSOCIATE","60634.00"
"COMMUNITY ASSOCIATE","49486.00"
"COMMUNITY ASSOCIATE","65267.00"
"COMMUNITY ASSOCIATE","58346.00"
"COMMUNITY ASSOCIATE","74169.00"
"COMMUNITY ASSOCIATE","72069.00"
"COMMUNITY ASSOCIATE","53448.00"
"COMMUNITY ASSOCIATE","64911.00"
"COMMUNITY ASSOCIATE","65059.00"
"COMMUNITY COORDINATOR","72191.00"
"COMMUNITY ASSOCIATE","51225.00"
"COMMUNITY ASSOCIATE","52693.00"
"COMMUNITY ASSOCIATE","65090.00"
"COMMUNITY ASSOCIATE","60837.00"
"COMMUNITY ASSOCIATE","67267.00"
"COMMUNITY ASSOCIATE","64886.00"
"COMMUNITY ASSOCIATE","62433.00"
"COMMUNITY ASSOCIATE","57362.00"
"COMMUNITY ASSOCIATE","66955.00"
"COMMUNITY COORDINATOR","96138.00"
"COMMUNITY ASSOCIATE","68120.00"
"COMMUNITY ASSOCIATE","68803.00"
"COMMUNITY COORDINATOR","92570.00"
"COMMUNITY ASSOCIATE","64623.00"
"COMMUNITY ASSOCIATE","60789.00"
"COMMUNITY ASSOCIATE","66299.00"
"COMMUNITY ASSOCIATE","57419.00"
"COMMUNITY ASSOCIATE","59003.00"
"COMMUNITY ASSOCIATE","60915.00"
"COMMUNITY ASSOCIATE","69424.00"
"COMMUNITY ASSOCIATE","61565.00"
"COMMUNITY ASSOCIATE","65800.00"
"SCHOOL FOOD SERVICE MANAGER","66719.00"
"PROCUREMENT ANALYST","103405.00"
"COMMUNITY COORDINATOR","83280.00"
"INTERPRETER/TRANSLATOR","81610.00"
"INTERPRETER/TRANSLATOR","81610.00"
"COMMUNITY COORDINATOR","85754.00"
"SCHOOL BUSINESS MANAGER","81180.00"
"COMPUTER SPECIALIST","134517.00"
"COMMUNITY ASSOCIATE","71614.00"
"COMMUNITY ASSOCIATE","54884.00"
"COMMUNITY COORDINATOR","77162.00"
"COMMUNITY COORDINATOR","83253.00"
"COMPUTER SPECIALIST","130701.00"
"ADMINISTRATIVE EDUCATION ANALYST","125483.00"
"COMMUNITY COORDINATOR","72114.00"
"SCHOOL COMPUTER TECHNOLOGY SPECIALIST","104249.00"
"BOOKKEEPER","63094.00"
"CERTIFIED IT ADMINISTRATOR","156658.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","68798.00"
"SUBSTANCE ABUSE PREVENTION & INTERVENTION SPECIALIST","71926.00"
"COMPUTER SPECIALIST","137660.00"
"COMMUNITY COORDINATOR","91648.00"
"COMMUNITY COORDINATOR","85774.00"
"SCHOOL FOOD SERVICE MANAGER","49762.00"
"ADMINISTRATIVE SCHOOL FOOD SERVICE MANAGER","105489.00"
"BOOKKEEPER","58017.00"
"OCCUPATIONAL THERAPIST","88715.00"
"SENIOR EXECUTIVE DIRECTOR OF INTERGOVERNMENTAL AFFAIRS ÝDOE¨","238297.00"
"COMMUNITY COORDINATOR","72114.00"
"ADMINISTRATIVE STAFF ANALYST","167276.00"
"ADMINISTRATIVE EDUCATION OFFICER","193078.00"
"ADMINISTRATIVE EDUCATION ANALYST","165029.00"
"COMMUNITY ASSOCIATE","58575.00"
"ADMINISTRATIVE EDUCATION ANALYST","177122.00"
"STAFF NURSE","82974.00"
"CUSTOMER INFORMATION REPRESENTATIVE MA L 1549","72961.00"
"COMMUNITY ASSOCIATE","56313.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","55344.00"
"CUSTOMER INFORMATION REPRESENTATIVE MA L 1549","73872.00"
"COMPUTER SPECIALIST","109622.00"
"ADMINISTRATIVE EDUCATION OFFICER","160141.00"
"ADMINISTRATIVE EDUCATION ANALYST","194486.00"
"ADMINISTRATIVE EDUCATION OFFICER","148470.00"
"AGENCY ATTORNEY","124448.00"
"OCCUPATIONAL THERAPIST","86042.00"
"COMMUNITY ASSOCIATE","74044.00"
"COMMUNITY COORDINATOR","97445.00"
"COMMUNITY ASSOCIATE","51094.00"
"CUSTOMER INFORMATION REPRESENTATIVE MA L 1549","66315.00"
"ADMINISTRATIVE EDUCATION ANALYST","140936.00"
"OCCUPATIONAL THERAPIST","88715.00"
"STAFF NURSE","82974.00"
"STAFF NURSE","82974.00"
"ADMINISTRATIVE EDUCATION ANALYST","143165.00"
"CUSTOMER INFORMATION REPRESENTATIVE MA L 1549","51916.00"
"COMMUNITY COORDINATOR","88148.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"COMMUNITY ASSOCIATE","61973.00"
"OCCUPATIONAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","88715.00"
"ADMINISTRATIVE EDUCATION OFFICER","120307.00"
"SUPERVISING THERAPIST","114116.00"
"OCCUPATIONAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","86131.00"
"COMMUNITY ASSOCIATE","55228.00"
"SCHOOL LUNCH ASSISTANT","49724.00"
"COMMUNITY ASSOCIATE","62315.00"
"ADMINISTRATIVE EDUCATION ANALYST","175062.00"
"COMMUNITY COORDINATOR","69844.00"
"STAFF NURSE","82974.00"
"ADMINISTRATIVE EDUCATION OFFICER","144981.00"
"SUPERVISING THERAPIST","114116.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"SCHOOL PLANT MANAGER","159281.00"
"AREA MANAGER OF SCHOOL MAINTENANCE","171814.00"
"SCHOOL FOOD SERVICE MANAGER","71349.00"
"SCHOOL FOOD SERVICE MANAGER","71441.00"
"PHYSICAL THERAPIST","88715.00"
"STAFF NURSE","82974.00"
"ADMINISTRATIVE EDUCATION OFFICER","126243.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","85330.00"
"STAFF NURSE","82974.00"
"COMMUNITY ASSOCIATE","69842.00"
"PHYSICAL THERAPIST","88715.00"
"COMMUNITY ASSOCIATE","74007.00"
"OCCUPATIONAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"PHYSICAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","88715.00"
"ADMINISTRATIVE STAFF ANALYST","116274.00"
"ADMINISTRATIVE STAFF ANALYST","167696.00"
"SPECIAL ASSISTANT TO THE CHANCELLOR","223954.00"
"STAFF NURSE","80557.00"
"STAFF NURSE","81134.00"
"COMMUNITY ASSOCIATE","61973.00"
"ASSOCIATE SCHOOL FOOD SERVICE MANAGER","83408.00"
"EDUCATION OFFICER","81184.00"
"OCCUPATIONAL THERAPIST","88715.00"
"CERTIFIED IT DEVELOPER","161656.00"
"MOTOR VEHICLE OPERATOR","58020.00"
"COMMUNITY ASSOCIATE","58631.00"
"COMMUNITY ASSOCIATE","61935.00"
"COMMUNITY ASSOCIATE","61864.00"
"COMMUNITY COORDINATOR","77573.00"
"STAFF NURSE","82974.00"
"STAFF NURSE","82974.00"
"STAFF NURSE","82974.00"
"ADMINISTRATIVE PROCUREMENT ANALYST","168215.00"
"OCCUPATIONAL THERAPIST","88715.00"
"COMMUNITY ASSOCIATE","60207.00"
"ADMINISTRATIVE EDUCATION OFFICER","104851.00"
"CONFIDENTIAL INVESTIGATOR","82305.00"
"COMMUNITY ASSOCIATE","73992.00"
"STAFF NURSE","80259.00"
"COMMUNITY ASSOCIATE","51094.00"
"COMMUNITY ASSOCIATE","57213.00"
"ADMINISTRATIVE EDUCATION OFFICER","109768.00"
"COMMUNITY ASSOCIATE","57453.00"
"OCCUPATIONAL THERAPIST","88715.00"
"OCCUPATIONAL THERAPIST","88715.00"
"COMPUTER SPECIALIST","122181.00"
"COMPUTER SPECIALIST","134517.00"
"CERTIFIED IT DEVELOPER","134517.00"
"COMPUTER SYSTEMS MANAGER","170913.00"
"COMPUTER SYSTEMS MANAGER","170913.00"
"STAFF NURSE","82521.00"
"SUBSTANCE ABUSE PREVENTION & INTERVENTION SPECIALIST","71926.00"
"OCCUPATIONAL THERAPIST","88715.00"
"SPECIAL OFFICER","56508.00"
"ADMINISTRATIVE EDUCATION OFFICER","194486.00"
"COMMUNITY ASSOCIATE","54820.00"
"EDUCATION ANALYST","86367.00"
"SCHOOL PLANT MANAGER","171814.00"
"COMMUNITY ASSOCIATE","63828.00"
"COMMUNITY ASSOCIATE","53855.00"
"BOOKKEEPER","58017.00"
"COMMUNITY ASSISTANT","49005.00"
"COMMUNITY ASSISTANT","48767.00"
"COMMUNITY ASSOCIATE","52974.00"
"COMMUNITY ASSOCIATE","54568.00"
"COMMUNITY ASSOCIATE","60623.00"
"PHYSICAL THERAPIST","88715.00"
"SCHOOL COMPUTER TECHNOLOGY SPECIALIST","74331.00"
"SUBSTANCE ABUSE PREVENTION & INTERVENTION SPECIALIST","69662.00"
"CUSTOMER INFORMATION REPRESENTATIVE MA L 1549","46885.00"
"COMMUNITY ASSOCIATE","54409.00"
"COMMUNITY ASSISTANT","43429.00"
"ASSOCIATE SCHOOL FOOD SERVICE MANAGER","83363.00"
"SCHOOL COMPUTER TECHNOLOGY SPECIALIST","106361.00"
